ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0035023	regulation of Rho protein signal transduction	43/5579	89/18888	0.48314606741573	1.63571660178317	3.8920475807045	0.000142238482284193	0.00396975886843981	0.0033510009321077	CDC42SE1/ARHGEF2/ABL2/NET1/EPS8L2/ARHGAP42/ARHGAP20/APOC3/EPS8/STARD13/MCF2L/AKAP13/KCTD13/ADGRG1/ERBB2/RALBP1/RIT2/ARHGEF18/MYO9B/ARHGAP35/RASIP1/GPR17/CUL3/GPR55/RTN4R/BCR/RAF1/ARHGEF3/ROBO1/CSNK1A1/RIPOR2/TAGAP/MET/PRAG1/DLC1/KANK1/TEK/SEMA4D/ABCA1/LPAR1/ABL1/OPHN1/STARD8	43
GO:0048488	synaptic vesicle endocytosis	36/5579	71/18888	0.507042253521127	1.71661840553989	3.91677747524025	0.00014285117140219	0.00396975886843981	0.0033510009321077	DNAJC6/SYT11/DNM3/SYT2/SYT8/SYT7/LRRK2/SYT1/STON2/AP3B2/SH3GL3/AP1G1/SLC2A4/PIP5K1C/DNM2/SYNJ1/ITSN1/NLGN1/GAK/DGKQ/CTBP1/SNCA/FCHO2/CANX/BTBD9/SNX9/SYNJ2/PRKN/ACTB/AMPH/ABCA13/PPP3CC/SH3GL2/DNM1/NLGN4X/OPHN1	36
GO:0001738	morphogenesis of a polarized epithelium	32/5579	61/18888	0.524590163934426	1.77602778569519	3.93041660576947	0.00014528051488471	0.00401015713503758	0.00338510240615463	AJAP1/CDC42/GRHL3/VANGL2/BRSK2/YAP1/JHY/EXOC5/MYO9A/ZDHHC7/PAFAH1B1/WNT9B/NHERF1/SYNE4/BRSK1/ERBB4/TRAF3IP1/SH3BP1/CELSR1/WNT5A/TP63/WDR1/FAT1/FOXF2/PTK7/PKHD1/ACTB/SFRP1/ASTN2/MSN/OPHN1/DLG3	32
GO:0060402	calcium ion transport into cytosol	18/5579	28/18888	0.642857142857143	2.17642690702379	4.033295843938	0.000145570729333751	0.00401015713503758	0.00338510240615463	RYR2/P2RX3/CACNA1C/NOS1/PLA2G1B/P2RX7/P2RX4/PML/JPH3/P2RX5/BCL2/SLC8A1/LHCGR/JPH2/ADCYAP1R1/CACNA2D1/ADRA1A/GRIN1	18
GO:0043547	positive regulation of GTPase activity	94/5579	230/18888	0.408695652173913	1.38366077760546	3.79023148270985	0.000148464688452727	0.00407217431184622	0.00343745309650629	ARHGEF16/EPHA2/RAP1GAP/ASAP3/SYDE2/BCAR3/RAP1A/NTRK1/RALGPS2/RGL1/RGS7/NET1/USP6NL/RASGEF1A/ARHGAP22/AGAP6/AGAP11/HRAS/ARHGAP42/NTF3/RAPGEF3/TBC1D30/TBC1D15/DOCK9/ARHGEF7/GRTP1/SIPA1L1/RGS6/TBC1D2B/RASGRF1/NTRK3/CCL17/MTSS2/ABR/SGSM2/TAX1BP3/ARHGEF15/NF1/ARHGAP27/RGS9/FOXJ1/TBC1D16/RALBP1/MAPRE2/PRTN3/EVI5L/DOCK6/RASGRP4/RASGRP3/SOS1/TBC1D8/LIMS1/RAPGEF4/DOCK10/NGEF/AGAP1/RALGAPA2/RALGAPB/PREX1/TIAM1/RTN4R/BCR/SGSM1/SH3BP1/SGSM3/TBC1D22A/TBC1D5/GSK3B/TBC1D14/TBC1D1/RASGEF1B/ARHGAP24/TBCK/SNX18/RASGRF2/RAPGEF6/RASGEF1C/TBC1D7-LOC100130357/TIAM2/SNX9/SNX13/RAPGEF5/CCL24/CAV2/AGAP3/ARHGEF10/SFRP1/DOCK8/RIC1/RGP1/SEMA4D/RALGPS1/RAPGEF1/CDKL5	94
GO:0010720	positive regulation of cell development	170/5579	454/18888	0.374449339207048	1.26771807114944	3.73837428386155	0.000151002194115046	0.00412392199100402	0.00348113497413135	PRKCZ/TP73/MTOR/TNFRSF1B/SPEN/EPHB2/RUNX3/MACF1/NOTCH2/BCAN/CRABP2/TNFSF4/MYOG/SOX13/CR1/CD46/PLXNA2/WNT3A/DISC1/NLRP3/IL2RA/ZMIZ1/SHTN1/EIF4G2/SPI1/MYRF/KAT5/CLCF1/TENM4/GRM5/DRD2/ZBTB16/CDON/CAPRIN2/WNT10B/CUX2/HMGB1/TNFSF11/RB1/GAS6/PNP/MMP14/PPP2R3C/NIN/PRKCH/NUMB/SNW1/DICER1/ITPKA/MAP2K1/NPTN/BNC1/KLHL25/HAPLN3/METRN/IL4R/BRD7/CDH5/IL34/IST1/SLC7A5/PAFAH1B1/ASPA/RARA/HAP1/STAT5B/MAPT/WNT3/PRKCA/RPTOR/BAIAP2/SMAD7/MALT1/TNFRSF11A/BCL2/MAP2K2/SMARCA4/BRD4/IL12RB1/NCAN/ANKRD27/WDR62/NUMBL/MEGF8/LILRB2/LILRB4/SOX11/ZAP70/GLI2/LRP2/CREB1/OBSL1/EPHA4/SERPINE2/ADA/CDH4/SS18L1/TIAM1/RUNX1/DSCAM/SOX10/TSPO/PLXNB2/SHANK3/CX3CR1/TRAK1/ROBO2/ROBO1/PLXNA1/MME/ACTL6A/FXR1/CLCN2/MAP3K13/ETV5/ADD1/SLIT2/KIT/PPP3CA/SLC9B2/IL15/POU4F2/SEMA5A/IL6ST/CDKL3/PPARGC1B/RGS14/NEDD9/CD83/HLA-DRB1/BRD2/CUL7/HDAC2/OPRM1/TIAM2/ARID1B/QKI/ACTB/HOXA11/GLI3/CAMK2B/EGFR/CUX1/RELN/SMO/PLXNA4/RHEB/LYN/PLAG1/TOX/STAU2/IL7/RIPK2/DCSTAMP/HSF1/SMARCA2/RFX3/IL33/PTPRD/SHB/NTRK2/SEMA4D/SYK/TRIM32/EEIG1/CDKL5/IL1RAPL1/BTK/ARMCX5-GPRASP2/TRPC5	170
GO:0015849	organic acid transport	138/5579	359/18888	0.384401114206128	1.30141033251933	3.7330716715635	0.000162644527682007	0.0044228142806575	0.00373343955343247	PLA2G5/PLA2G2C/SLC6A9/SLC1A7/SLC6A17/SLC16A1/SLC25A44/CRABP2/PLA2G4A/ADORA1/KMO/PRKG1/SLC16A9/ABCC2/SFXN2/DRD4/SLC25A22/ABCC8/SLC5A12/SLC1A2/SLC43A1/SLC22A9/LRP5/CPT1A/FOLR1/DRD2/SLC6A12/SLCO1C1/SLCO1B3/SLCO1B1/SLC16A7/SLC17A8/ACACB/PLA2G1B/P2RX7/P2RX4/SLC7A1/TRPC4/TNFSF11/ABCC4/SLC10A2/SLC7A7/SLC7A8/SLC25A21/SLC10A1/PSEN1/PLA2G4F/SLC27A2/CRABP1/SLCO3A1/ABAT/PLA2G10/ABCC1/ABCC6/ARL6IP1/ABCC11/SLC7A6/SLC38A8/SLC7A5/SLC43A2/TRPV1/SLC13A5/SLC13A2/SLC6A4/NF1/ABCC3/MAP2K6/NHERF1/LLGL2/SLC26A11/TNFRSF11A/GIPC1/SLC1A6/SLC27A1/SLC7A9/SLC7A10/AKT2/SLC6A16/SLC3A1/LHCGR/VPS54/CACNB4/PLA2R1/ABCB11/LRP2/SLC25A12/SLC11A1/ACSL3/ERFE/PER2/SLC23A2/SLC13A3/SLCO4A1/NTSR1/SLC19A1/CPT1B/GRM7/SLC6A1/SLC6A6/SLC26A6/CASR/SLCO2A1/SLC7A14/SLC26A1/SNCA/SLC6A19/SLC6A18/SLC6A3/SLC38A9/SERINC5/SLC12A2/SLC27A6/SLC23A1/SLC6A7/FABP6/PPARD/SLC26A8/ABCC10/GJA1/GRM1/SLC22A2/SLC29A4/CD36/ABCB1/SLC25A13/SLC7A2/FABP12/SLC1A1/PLIN2/APBA1/NTRK2/SYK/SLC35D2/STXBP1/LRRC8A/ACE2/SLC16A2/SLC6A14	138
GO:0051592	response to calcium ion	64/5579	146/18888	0.438356164383562	1.4840780127042	3.8016381435927	0.000164208089071299	0.00443370557237933	0.00374263324250056	HPCA/SYT6/CASQ2/SYT11/SYT2/KCNH1/RYR2/KCNMA1/SYT8/STIM1/SYT7/SYT12/SYT10/CPNE8/TUBA1A/SYT1/RASAL1/P2RX7/MNAT1/RYR3/ITPKA/CAPN3/IQGAP1/MEF2A/CPNE2/PLCG2/CPNE7/DPEP1/AANAT/ACER1/RYR1/GIPR/VPS54/SLC25A12/TTN/KCNB1/TRPM2/CACNG2/SLC6A1/SCN5A/WNT5A/CASR/CPNE4/TRPC1/NLGN1/KCNMB2/ADD1/PKD2/PPP3CA/CAMK2D/MEF2C/ADGRV1/KCNMB1/ITPR3/CPNE5/GUCA1ANB-GUCA1A/ADCY1/EGFR/SLC25A13/TRPV6/PTK2B/ADCY8/KCNQ3/AQP3	64
GO:0099558	maintenance of synapse structure	17/5579	26/18888	0.653846153846154	2.21363078577633	4.00927962176042	0.000164444572207882	0.00443370557237933	0.00374263324250056	SORT1/CTBP2/SHANK2/ERC1/C1QL1/ITGB3/CBLN2/RAB3A/SHANK1/BSN/ERC2/NLGN1/DLG1/SYNGAP1/ADGRB3/PLXNA4/OPHN1	17
GO:0060291	long-term synaptic potentiation	50/5579	108/18888	0.462962962962963	1.5673856326303	3.82850639167244	0.000165854706928549	0.00445277721652241	0.00375873222972328	PRKCZ/EPHB2/TNR/ADORA1/STX3/SYT12/SHANK2/DRD2/GRIN2B/SLC8A3/CYP46A1/CHRNA7/SLC24A1/NPTN/GRIN2A/NF1/MPP2/GRIN2C/TSHZ3/SLC8A2/LILRB2/SHISA7/EPHA4/SERPINE2/APP/PDE9A/LARGE1/SHANK3/CX3CR1/FAM107A/IGSF11/GSK3B/MME/FXR1/NSG1/SNCA/RASGRF2/RGS14/SCGN/ITPR3/PRKAR1B/ADCY1/RELN/PTK2B/ADCY8/ARC/SLC1A1/SLC24A2/NTRK2/ABL1	50
GO:1902017	regulation of cilium assembly	37/5579	74/18888	0.5	1.69277648324072	3.86594245483813	0.000168310399180463	0.00449964003884983	0.00379829064284224	WRAP73/CROCC/SDCCAG8/YAP1/TBC1D30/MPHOSPH9/CENPJ/CDKL1/SYNE2/RAB11A/IFT140/ATMIN/CDK10/HAP1/SEPTIN9/EVI5L/MARK4/ARHGAP35/CCDC88A/NOTO/MAP4/GSK3B/DYNLT2B/HTT/TAPT1/ADAMTS16/CEP120/TBC1D7-LOC100130357/DCDC2/RP1/MAPK15/SAXO1/KIF24/LPAR1/TRIM32/CDKL5/WDR44	37
GO:0010232	vascular transport	42/5579	87/18888	0.482758620689655	1.63440488037035	3.83992396763554	0.000172944548852256	0.00458483958798281	0.00387021031807228	SLC6A9/SLC6A17/SLC16A1/ATP2B4/ABCC2/SLC1A2/SLC2A3/SLCO1C1/SLC2A13/SLC16A7/SLC7A1/ABCC4/SLC7A8/SLCO3A1/ABCC1/SLC7A5/ATP2A3/SLC2A4/ATP1B2/ABCC3/NHERF1/INSR/SLC27A1/SLC8A2/LRP2/SLC24A3/SLC13A3/SLC19A1/SLC5A1/SLC6A1/SLC6A6/TFRC/ATP8A1/SLC12A2/SLC29A1/SLC22A2/SLC29A4/CD36/ABCB1/SLC7A2/SLC1A1/SLC16A2	42
GO:0150104	transport across blood-brain barrier	42/5579	87/18888	0.482758620689655	1.63440488037035	3.83992396763554	0.000172944548852256	0.00458483958798281	0.00387021031807228	SLC6A9/SLC6A17/SLC16A1/ATP2B4/ABCC2/SLC1A2/SLC2A3/SLCO1C1/SLC2A13/SLC16A7/SLC7A1/ABCC4/SLC7A8/SLCO3A1/ABCC1/SLC7A5/ATP2A3/SLC2A4/ATP1B2/ABCC3/NHERF1/INSR/SLC27A1/SLC8A2/LRP2/SLC24A3/SLC13A3/SLC19A1/SLC5A1/SLC6A1/SLC6A6/TFRC/ATP8A1/SLC12A2/SLC29A1/SLC22A2/SLC29A4/CD36/ABCB1/SLC7A2/SLC1A1/SLC16A2	42
GO:0030048	actin filament-based movement	61/5579	138/18888	0.442028985507246	1.49651254315484	3.79014731011217	0.000174425320220533	0.00458959738006655	0.00387422652314563	PDE4B/NOS1AP/ADORA1/RYR2/CACNB2/CTNNA3/SHTN1/KCNQ1/PARVA/MYO7A/CACNA1C/PKP2/MYO1H/ATP2A2/SYNE2/CCDC88C/MYO5A/HCN4/MYH4/MYH2/MYO1D/MYO19/CACNA1G/DSG2/MYO5B/NEDD4L/MYO9B/ACTN4/TRPM4/MYH14/MYO7B/SCN2A/WIPF1/MYO1B/SNTA1/KCNE1/SUN2/CAV3/GPD1L/SCN5A/SCN11A/CACNA1D/FGF12/DLG1/LIMCH1/ANK2/CAMK2D/PDE4D/KCNN2/SGCD/DSP/MYO6/GJA1/QKI/EPDR1/MYO1G/CACNA2D1/KCNH2/GATA4/WAS/FGF13	61
GO:0048638	regulation of developmental growth	128/5579	330/18888	0.387878787878788	1.31318418093826	3.71602100864561	0.000176728440774817	0.00458959738006655	0.00387422652314563	TP73/MACF1/SEMA4A/CRABP2/TNR/SYT2/KCNK2/WNT3A/DISC1/SGPL1/BMPR1A/TLL2/SLIT1/SHTN1/FGFR2/IGF2/EIF4G2/YAP1/DRD2/DIP2B/SYT1/ACACB/RASAL1/ULK1/LATS2/ATP8A2/AKAP6/SIX4/YY1/DIO3/CAPN3/SEMA6D/SIN3A/SEMA4B/RGMA/FTO/IST1/PAFAH1B1/RAI1/SLC6A4/STAT5B/STAT5A/STAT3/MAPT/WNT3/SPAG9/SMAD7/DCC/NEDD4L/BCL2/SEMA6B/PTPRS/INSR/DNM2/UNC13A/GSK3A/MEGF8/FOSL2/RTN4/BCL11A/CREB1/MAP2/ERBB4/PRLH/ATRN/SLC23A2/PLCB1/STK4/CDH4/APP/RUNX1/DSCAM/RTN4R/CAV3/VGLL4/SEMA3F/CACNA2D2/WNT5A/FOXP1/GSK3B/PLS1/MAP3K13/FGFR3/RBPJ/HOPX/POU4F2/WWC2/SLC6A3/SEMA5A/BASP1/GHR/MEF2C/SEMA6A/FSTL4/CDKL3/JARID2/PPARD/CPNE5/PI16/RIMS1/EPHA7/EZR/PRKN/GHRHR/SEMA3C/SEMA3A/SMO/PLXNA4/FGFR1/GPAT4/CHD7/IL7/STK3/RIMS2/ZFPM2/COL14A1/SPAAR/FXN/SEMA4D/ABL1/OLFM1/WWC3/CDKL5/ARX/AR/TRPC5/FGF13/MTM1	128
GO:0051480	regulation of cytosolic calcium ion concentration	31/5579	59/18888	0.525423728813559	1.77884986374449	3.87929748346111	0.000176745858702058	0.00458959738006655	0.00387422652314563	GPR3/ADORA1/ATP2B4/RYR2/CACNB2/CDH23/GRM5/SLC8B1/TRPC4/SV2B/CNGB1/YWHAE/PRKACA/RYR1/SLC8A2/CACNB4/ITPR1/CAV3/ATP2B2/WNT5A/ERC2/TRPC1/GRIA1/SCGN/HCRTR2/GRM1/FZD9/CAV2/ADCY8/TRPC5/ATP2B3	31
GO:0051932	synaptic transmission, GABAergic	31/5579	59/18888	0.525423728813559	1.77884986374449	3.87929748346111	0.000176745858702058	0.00458959738006655	0.00387422652314563	GABRD/CNR2/ADORA1/NPAS4/DRD2/NALCN/GABRB3/GABRA5/GABRG3/BAIAP3/CNTNAP4/NF1/HAP1/PRKCE/VPS54/PLCL1/SYN3/OXTR/SLC6A1/NLGN1/GABRG1/GABRA2/GABRB2/GABRG2/ALDH5A1/ADRA1A/PHF24/GABBR2/STXBP1/GABRE/GABRA3	31
GO:1902305	regulation of sodium ion transmembrane transport	31/5579	59/18888	0.525423728813559	1.77884986374449	3.87929748346111	0.000176745858702058	0.00458959738006655	0.00387422652314563	ATP2B4/ANK3/DRD4/FXYD6/NOS1/FGF14/FGF11/ATP1B2/NEDD4L/GRP/NETO1/FXYD3/FXYD1/FXYD7/FXYD5/ACTN4/PRKCE/STK39/HECW2/SNTA1/CAV3/GPD1L/SCN5A/FGF12/DLG1/CAMK2D/HECW1/WNK2/PTPN3/DMD/FGF13	31
GO:1990138	neuron projection extension	75/5579	177/18888	0.423728813559322	1.43455634172943	3.76072159855324	0.000178789944329624	0.00462372688682652	0.00390303633571996	PRKCZ/MACF1/EDN2/SEMA4A/TNN/TNR/SYT2/WNT3A/DISC1/SPAG6/VCL/SLIT1/SHTN1/EIF4G2/FLRT1/PRICKLE1/DIP2B/SYT1/RASAL1/ULK1/DCLK1/SEMA6D/SIN3A/SEMA4B/IQGAP1/NRN1L/PAFAH1B1/MAPT/WNT3/SPAG9/NEDD4L/SEMA6B/PTPRS/DNM2/UNC13A/MEGF8/RTN4/BCL11A/EMX1/MAP2/SLC23A2/CDH4/TIAM1/DSCAM/RTN4R/SEMA3F/WNT5A/GSK3B/PLXNA1/TMEM108/MAP3K13/SLIT2/POU4F2/EDNRA/SEMA5A/SEMA6A/CDKL3/CYFIP2/SLIT3/DDR1/CPNE5/RIMS1/PRKN/AUTS2/SEMA3C/SEMA3A/PLXNA4/RIMS2/SH3GL2/SEMA4D/ABL1/OLFM1/CDKL5/TRPC5/SLC9A6	75
GO:0043270	positive regulation of monoatomic ion transport	87/5579	211/18888	0.412322274881517	1.3959389008715	3.74457729566964	0.000179728360338317	0.00462910118334787	0.0039075729519854	EPHB2/NOS1AP/LRRC52/ADORA1/ACTN2/RYR2/RGS7/CACNB2/ANK3/MIR210/DRD4/KCNQ1/STIM1/ABCC8/P2RX3/CRACR2A/PKP2/CNTN1/ANO6/KCNC2/NOS1/PLA2G1B/P2RX7/P2RX4/AKAP6/COA8/CAPN3/ANTKMT/PRSS8/ATP2C2/P2RX5/ATP1B2/PIRT/SLC6A4/STAC2/HAP1/NHERF1/FXYD1/FFAR1/ACTN4/LILRA5/LILRA2/LHCGR/PPP3R1/STK39/PLCG1/JPH2/NTSR1/KCNE1/TSPO/SHANK3/GPD1L/SCN5A/CACNA1D/CASR/MYLK/TRPC1/P2RY12/FGF12/DLG1/HTT/WFS1/PKD2/SNCA/PPP3CA/ANK2/EDNRA/PDGFRB/KCNMB1/TRDN/CNKSR3/ADCYAP1R1/NPSR1/NIPSNAP2/CACNA2D1/ABCB1/RELN/CFTR/KCNH2/PPP3CC/OPRK1/WNK2/ABL1/GRIN1/DMD/CASK/FGF13	87
GO:0036465	synaptic vesicle recycling	40/5579	82/18888	0.48780487804878	1.65148925194217	3.82783248615286	0.000184795586024056	0.00474034345363731	0.00400147612439048	DNAJC6/SYT11/DNM3/SYT2/WNT3A/SYT8/SYT7/LRRK2/SYT1/STON2/AP3B2/SH3GL3/AP1G1/SLC2A4/PIP5K1C/DNM2/RAB3A/SYNJ1/ITSN1/WNT7A/NLGN1/GAK/DGKQ/CTBP1/SNCA/FCHO2/CANX/BTBD9/SNX9/SYNJ2/PRKN/ACTB/AMPH/ABCA13/PPP3CC/SH3GL2/DNM1/NLGN4X/GRIPAP1/OPHN1	40
GO:1905475	regulation of protein localization to membrane	76/5579	180/18888	0.422222222222222	1.42945569695883	3.74824438028335	0.000186024273104843	0.00475262013867858	0.00401183926844528	PRKCZ/RER1/ARHGEF16/EPHA2/EPHB2/HPCA/RAP1A/ATP2B4/WNT3A/ANK3/SORBS1/HRAS/CD81/STX3/PPFIA1/TMED2/GPC5/GPC6/FARP1/MMP14/PRKCH/VTI1B/NUMB/ADAM10/PTPN9/ITGAM/NETO2/NECAB2/ZDHHC7/CRK/STX8/SHISA6/ARHGAP44/MIEF2/STAC2/ERBB2/CLTC/MTCL1/CDH2/PIK3R2/PDCD5/AKT2/PRKCE/RHOQ/SPTBN1/DPP10/ACSL3/PID1/ZMYND8/KCNB1/KCNE1/ITGB2/ZDHHC8/CACNG2/MIEF1/EPHA3/ATP2C1/PLS1/DLG1/CPLX1/NKD2/PIK3R1/STX7/EZR/PRKN/ACTB/RAMP3/EGFR/FZD9/TCAF2/SLC1A1/GRIPAP1/IQSEC2/AR/GPC4/GPC3	76
GO:1900271	regulation of long-term synaptic potentiation	26/5579	47/18888	0.553191489361702	1.8728590878408	3.87907387395754	0.000195726475862628	0.00498041345809483	0.00420412692394003	EPHB2/ADORA1/DRD2/CYP46A1/CHRNA7/NF1/LILRB2/SHISA7/EPHA4/APP/PDE9A/SHANK3/CX3CR1/FAM107A/IGSF11/GSK3B/MME/FXR1/NSG1/SCGN/PRKAR1B/ADCY1/RELN/ADCY8/ARC/ABL1	26
GO:0006942	regulation of striated muscle contraction	46/5579	98/18888	0.469387755102041	1.58913710671578	3.78575917625028	0.000200180035263011	0.00507336281370576	0.00428258845966889	ZC3H12A/PDE4B/TNNI3K/CASQ2/ADORA1/MYBPH/RYR2/CTNNA3/TNNT3/KCNQ1/GRK2/CACNA1C/PKP2/NR4A1/ATP2A2/NOS1/P2RX4/PRKD1/SLC8A3/HSP90AA1/KBTBD13/HCN4/DSG2/SMAD7/PRKACA/TMEM38A/DMPK/TRPM4/EHD3/SLC8A1/CAV3/SCN5A/MYL3/DLG1/ANK2/CAMK2D/PDE4D/ADRA1B/DSP/PIK3CG/GATA4/ADRA1A/TMEM38B/ACE2/DMD/FGF13	46
GO:0043949	regulation of cAMP-mediated signaling	20/5579	33/18888	0.606060606060606	2.05185028271603	3.91547619494134	0.000203450454541697	0.00513570549791311	0.00433521392126803	GPR3/FFAR4/SCT/OR51E2/PDE2A/PDE3A/MGRN1/CDC34/GIPR/POMC/SCTR/PDE11A/RASD2/PEX5L/PDE4D/ADCYAP1R1/RAMP3/GNAI1/CALCR/LPAR1	20
GO:0010517	regulation of phospholipase activity	28/5579	52/18888	0.538461538461538	1.82299005887463	3.84759080821145	0.000208778089376496	0.00518288915668067	0.00437504316272835	PLA2G5/ABL2/FGFR2/HRAS/BICD1/PLA2G1B/FLT1/HTR2A/GNA15/RASGRP4/C5AR1/PLA2R1/GPR55/FGFR3/TXK/PDGFRA/KIT/SNCA/EDNRA/PDGFRB/ESR1/EGFR/ADRA1A/FGFR1/GNAQ/LPAR1/ABL1/ARHGAP6	28
GO:0035176	social behavior	28/5579	52/18888	0.538461538461538	1.82299005887463	3.84759080821145	0.000208778089376496	0.00518288915668067	0.00437504316272835	CHRNB2/GRID1/DRD4/TH/KCNQ1/NRXN2/NPAS4/SHANK2/NRXN3/SLC6A4/RPTOR/GRP/CIC/SHANK1/NRXN1/GAD1/SEPTIN5/TBX1/MAPK8IP2/SHANK3/OXTR/CX3CR1/ATXN1/CNTNAP2/EXT1/BRINP1/NLGN4X/GRPR	28
GO:0022898	regulation of transmembrane transporter activity	93/5579	229/18888	0.406113537117904	1.37491889031779	3.69570961718406	0.00020933512340479	0.00518288915668067	0.00437504316272835	EPHB2/HPCA/SLC6A9/CASQ2/NOS1AP/LRRC52/CNIH3/ACTN2/RYR2/CHRM3/CACNB2/ANK3/ANO9/DRD4/STIM1/AHNAK/GRM5/DRD2/FXYD6/CRACR2A/NOS1/FGF14/AKAP6/COA8/ANTKMT/SHISA9/CACNG3/JPH3/YWHAE/FGF11/ATP1B2/PIRT/SHISA6/STAC2/HAP1/CRHR1/NEDD4L/GRP/BCL2/NETO1/PRKACA/FXYD3/FXYD1/FXYD7/FXYD5/ACTN4/SHANK1/CACNG8/SHISA7/PRKCE/CACNB4/STK39/HECW2/MIR153-1/MIR499A/JPH2/KCNG1/APP/KCNE1/CACNG2/MAPK8IP2/SHANK3/CAV3/GPD1L/CACNA1D/KCNAB1/NLGN1/FGF12/DLG1/HTT/PKD2/SNCA/ANK2/CAMK2D/EDNRA/MEF2C/TRDN/OPRM1/ACTB/HECW1/NIPSNAP2/CACNA2D1/ABCB1/RELN/CFTR/TCAF2/PTK2B/DAPK1/WNK2/PTPN3/ACE2/DMD/FGF13	93
GO:0007212	dopamine receptor signaling pathway	23/5579	40/18888	0.575	1.94669295572683	3.88055160323236	0.000209721563888519	0.00518288915668067	0.00437504316272835	GNB1/CALY/DRD4/DRD2/LRRK2/GNG2/VPS35/GNAO1/ARRB2/RGS9/NHERF1/PALM/GNA11/GNA15/GSK3A/ALK/GSK3B/ADCY5/NSG1/CAV2/SLC1A1/GNA14/GNAQ	23
GO:0015803	branched-chain amino acid transport	11/5579	14/18888	0.785714285714286	2.66007733080685	4.02297487195206	0.000210227669391877	0.00518288915668067	0.00437504316272835	SLC6A17/SLC25A44/SLC43A1/SLC7A7/SLC7A8/SLC7A6/SLC7A5/SLC43A2/LLGL2/SLC38A9/SLC6A14	11
GO:1900452	regulation of long-term synaptic depression	11/5579	14/18888	0.785714285714286	2.66007733080685	4.02297487195206	0.000210227669391877	0.00518288915668067	0.00437504316272835	ADORA1/SORCS3/MAPT/LILRB2/KCNB1/SHANK3/GRID2/STAU2/ADCY8/ARC/IQSEC2	11
GO:0046942	carboxylic acid transport	137/5579	358/18888	0.38268156424581	1.29558870505016	3.65576774648041	0.000215643938352516	0.00529581392791296	0.00447036658820537	PLA2G5/PLA2G2C/SLC6A9/SLC1A7/SLC6A17/SLC16A1/SLC25A44/CRABP2/PLA2G4A/ADORA1/KMO/PRKG1/SLC16A9/ABCC2/SFXN2/DRD4/SLC25A22/ABCC8/SLC5A12/SLC1A2/SLC43A1/SLC22A9/LRP5/CPT1A/FOLR1/DRD2/SLC6A12/SLCO1C1/SLCO1B3/SLCO1B1/SLC16A7/SLC17A8/ACACB/PLA2G1B/P2RX7/P2RX4/SLC7A1/TRPC4/TNFSF11/ABCC4/SLC10A2/SLC7A7/SLC7A8/SLC25A21/SLC10A1/PSEN1/PLA2G4F/SLC27A2/CRABP1/SLCO3A1/ABAT/PLA2G10/ABCC1/ABCC6/ARL6IP1/ABCC11/SLC7A6/SLC38A8/SLC7A5/SLC43A2/TRPV1/SLC13A5/SLC13A2/SLC6A4/NF1/ABCC3/MAP2K6/NHERF1/LLGL2/SLC26A11/TNFRSF11A/GIPC1/SLC1A6/SLC27A1/SLC7A9/SLC7A10/AKT2/SLC6A16/SLC3A1/LHCGR/VPS54/CACNB4/PLA2R1/ABCB11/LRP2/SLC25A12/SLC11A1/ACSL3/ERFE/PER2/SLC23A2/SLC13A3/SLCO4A1/NTSR1/SLC19A1/CPT1B/GRM7/SLC6A1/SLC6A6/SLC26A6/CASR/SLCO2A1/SLC7A14/SLC26A1/SNCA/SLC6A19/SLC6A18/SLC6A3/SLC38A9/SERINC5/SLC12A2/SLC27A6/SLC23A1/SLC6A7/FABP6/PPARD/SLC26A8/ABCC10/GJA1/GRM1/SLC22A2/CD36/ABCB1/SLC25A13/SLC7A2/FABP12/SLC1A1/PLIN2/APBA1/NTRK2/SYK/SLC35D2/STXBP1/LRRC8A/ACE2/SLC16A2/SLC6A14	137
